time
"2",,"","","","","arm-none-eabi-gcc (GCC) 10.2.0"
"","-Os -std=gnu89 -mcpu=cortex-m0"
linux-2.4.23-pre3-testplatform,fs/xattr,0.07,0.07,0.07
linux-2.4.23-pre3-testplatform,fs/file_table,0.05,0.06,0.08
linux-2.4.23-pre3-testplatform,fs/nfs/read,0.10,0.11,0.12
linux-2.4.23-pre3-testplatform,fs/nfs/nfs3xdr,0.16,0.17,0.18
linux-2.4.23-pre3-testplatform,fs/nfs/pagelist,0.09,0.10,0.10
linux-2.4.23-pre3-testplatform,fs/nfs/nfs3proc,0.11,0.11,0.13
linux-2.4.23-pre3-testplatform,fs/nfs/symlink,0.05,0.06,0.06
linux-2.4.23-pre3-testplatform,fs/nfs/unlink,0.05,0.06,0.07
linux-2.4.23-pre3-testplatform,fs/nfs/proc,0.08,0.09,0.09
linux-2.4.23-pre3-testplatform,fs/nfs/file,0.06,0.06,0.07
linux-2.4.23-pre3-testplatform,fs/nfs/dir,0.16,0.16,0.16
linux-2.4.23-pre3-testplatform,fs/nfs/inode,0.21,0.21,0.24
linux-2.4.23-pre3-testplatform,fs/nfs/flushd,0.05,0.05,0.05
linux-2.4.23-pre3-testplatform,fs/nfs/nfs2xdr,0.11,0.12,0.13
linux-2.4.23-pre3-testplatform,fs/nfs/write,0.19,0.20,0.22
linux-2.4.23-pre3-testplatform,fs/ramfs/inode,0.06,0.07,0.07
linux-2.4.23-pre3-testplatform,fs/block_dev,0.13,0.14,0.14
linux-2.4.23-pre3-testplatform,fs/ioctl,0.04,0.05,0.05
linux-2.4.23-pre3-testplatform,fs/quota,0.10,0.10,0.10
linux-2.4.23-pre3-testplatform,fs/jbd/recovery,0.09,0.09,0.10
linux-2.4.23-pre3-testplatform,fs/jbd/commit,0.11,0.11,0.12
linux-2.4.23-pre3-testplatform,fs/jbd/revoke,0.09,0.10,0.10
linux-2.4.23-pre3-testplatform,fs/jbd/checkpoint,0.09,0.09,0.10
linux-2.4.23-pre3-testplatform,fs/jbd/journal,0.20,0.21,0.21
linux-2.4.23-pre3-testplatform,fs/jbd/transaction,0.21,0.22,0.22
linux-2.4.23-pre3-testplatform,fs/binfmt_elf,0.03,0.04,0.04
linux-2.4.23-pre3-testplatform,fs/filesystems,0.02,0.02,0.03
linux-2.4.23-pre3-testplatform,fs/select,0.07,0.07,0.07
linux-2.4.23-pre3-testplatform,fs/char_dev,0.03,0.04,0.05
linux-2.4.23-pre3-testplatform,fs/exec,0.13,0.14,0.14
linux-2.4.23-pre3-testplatform,fs/namei,0.21,0.21,0.23
linux-2.4.23-pre3-testplatform,fs/readdir,0.07,0.08,0.08
linux-2.4.23-pre3-testplatform,drivers/net/net_init,0.06,0.07,0.08
linux-2.4.23-pre3-testplatform,drivers/net/setup,0.03,0.04,0.04
linux-2.4.23-pre3-testplatform,drivers/net/Space,0.04,0.05,0.05
linux-2.4.23-pre3-testplatform,drivers/net/loopback,0.04,0.05,0.05
linux-2.4.23-pre3-testplatform,drivers/net/auto_irq,0.03,0.04,0.04
linux-2.4.23-pre3-testplatform,drivers/char/raw,0.07,0.07,0.08
linux-2.4.23-pre3-testplatform,drivers/char/tty_ioctl,0.08,0.09,0.09
linux-2.4.23-pre3-testplatform,drivers/char/tty_io,0.29,0.29,0.30
linux-2.4.23-pre3-testplatform,drivers/char/n_tty,0.21,0.23,0.24
linux-2.4.23-pre3-testplatform,drivers/char/misc,0.06,0.06,0.07
linux-2.4.23-pre3-testplatform,drivers/char/random,0.17,0.17,0.18
linux-2.4.23-pre3-testplatform,drivers/char/mem,0.10,0.11,0.12
linux-2.4.23-pre3-testplatform,drivers/char/pty,0.08,0.08,0.08
linux-2.4.23-pre3-testplatform,drivers/block/ll_rw_blk,0.19,0.20,0.20
linux-2.4.23-pre3-testplatform,drivers/block/genhd,0.04,0.04,0.05
linux-2.4.23-pre3-testplatform,drivers/block/elevator,0.05,0.06,0.06
linux-2.4.23-pre3-testplatform,drivers/block/blkpg,0.06,0.06,0.07
lwip-0.5.3.preproc,src/core/tcp,0.11,0.11,0.12
lwip-0.5.3.preproc,src/core/ipv4/ip_addr,0.00,0.00,0.00
lwip-0.5.3.preproc,src/core/ipv4/icmp,0.03,0.03,0.05
lwip-0.5.3.preproc,src/core/ipv4/ip,0.06,0.06,0.07
lwip-0.5.3.preproc,src/core/stats,0.00,0.01,0.01
lwip-0.5.3.preproc,src/core/netif,0.02,0.03,0.04
lwip-0.5.3.preproc,src/core/tcp_input,0.16,0.16,0.16
lwip-0.5.3.preproc,src/core/udp,0.05,0.05,0.06
lwip-0.5.3.preproc,src/core/memp,0.03,0.03,0.04
lwip-0.5.3.preproc,src/core/sys,0.02,0.02,0.02
lwip-0.5.3.preproc,src/core/pbuf,0.06,0.06,0.06
lwip-0.5.3.preproc,src/core/inet,0.03,0.03,0.03
lwip-0.5.3.preproc,src/core/mem,0.04,0.04,0.04
lwip-0.5.3.preproc,src/core/tcp_output,0.09,0.10,0.10
lwip-0.5.3.preproc,src/api/tcpip,0.01,0.01,0.01
lwip-0.5.3.preproc,src/api/sockets,0.04,0.05,0.05
lwip-0.5.3.preproc,src/api/api_msg,0.06,0.07,0.08
lwip-0.5.3.preproc,src/api/api_lib,0.08,0.08,0.08
lwip-0.5.3.preproc,src/api/err,0.00,0.00,0.00
lwip-0.5.3.preproc,src/netif/loopif,0.01,0.01,0.01
lwip-0.5.3.preproc,src/netif/arp,0.05,0.06,0.06
lwip-0.5.3.preproc,src/netif/tcpdump,0.04,0.04,0.06
lwip-0.5.3.preproc,proj/unixsim/apps/tcpecho,0.01,0.01,0.02
lwip-0.5.3.preproc,proj/unixsim/apps/udpecho,0.00,0.03,0.03
lwip-0.5.3.preproc,proj/unixsim/apps/fs,0.04,0.04,0.06
lwip-0.5.3.preproc,proj/unixsim/apps/shell,0.15,0.15,0.16
lwip-0.5.3.preproc,proj/unixsim/apps/httpd,0.03,0.03,0.04
lwip-0.5.3.preproc,proj/unixsim/simrouter,0.02,0.02,0.04
lwip-0.5.3.preproc,proj/unixsim/simhost,0.02,0.02,0.02
lwip-0.5.3.preproc,proj/unixsim/simnode,0.02,0.03,0.03
mpeg2dec-0.3.1,src/mpeg2dec,0.15,0.15,0.15
mpeg2dec-0.3.1,src/extract_mpeg2,0.11,0.11,0.12
mpeg2dec-0.3.1,src/gettimeofday,0.00,0.00,0.00
mpeg2dec-0.3.1,src/getopt,0.07,0.09,0.09
mpeg2dec-0.3.1,libvo/video_out_null,0.02,0.02,0.02
mpeg2dec-0.3.1,libvo/video_out_x11,0.00,0.00,0.00
mpeg2dec-0.3.1,libvo/video_out_pgm,0.02,0.03,0.03
mpeg2dec-0.3.1,libvo/video_out,0.01,0.01,0.01
mpeg2dec-0.3.1,libvo/video_out_dx,0.00,0.00,0.00
mpeg2dec-0.3.1,libvo/yuv2rgb,0.13,0.13,0.14
mpeg2dec-0.3.1,libvo/yuv2rgb_mmx,0.00,0.00,0.01
mpeg2dec-0.3.1,libvo/video_out_sdl,0.03,0.04,0.04
mpeg2dec-0.3.1,libvo/yuv2rgb_mlib,0.00,0.00,0.00
mpeg2dec-0.3.1,libmpeg2/motion_comp,0.18,0.19,0.20
mpeg2dec-0.3.1,libmpeg2/alloc,0.01,0.02,0.02
mpeg2dec-0.3.1,libmpeg2/idct_mmx,0.00,0.00,0.00
mpeg2dec-0.3.1,libmpeg2/motion_comp_mmx,0.00,0.00,0.00
mpeg2dec-0.3.1,libmpeg2/cpu_accel,0.00,0.00,0.01
mpeg2dec-0.3.1,libmpeg2/idct_alpha,0.00,0.00,0.00
mpeg2dec-0.3.1,libmpeg2/decode,0.08,0.09,0.09
mpeg2dec-0.3.1,libmpeg2/idct_mlib,0.00,0.01,0.01
mpeg2dec-0.3.1,libmpeg2/motion_comp_alpha,0.00,0.00,0.01
mpeg2dec-0.3.1,libmpeg2/header,0.14,0.15,0.16
mpeg2dec-0.3.1,libmpeg2/motion_comp_mlib,0.00,0.00,0.01
mpeg2dec-0.3.1,libmpeg2/idct_altivec,0.00,0.00,0.01
mpeg2dec-0.3.1,libmpeg2/cpu_state,0.00,0.01,0.01
mpeg2dec-0.3.1,libmpeg2/idct,0.05,0.06,0.06
mpeg2dec-0.3.1,libmpeg2/slice,0.49,0.49,0.50
mpeg2dec-0.3.1,libmpeg2/motion_comp_altivec,0.00,0.00,0.01
mpgcut-1.1,mpgcut,0.22,0.22,0.23
OpenTCP-1.0.4,tcp,0.20,0.21,0.23
OpenTCP-1.0.4,dns/dns,0.05,0.06,0.06
OpenTCP-1.0.4,icmp,0.02,0.02,0.02
OpenTCP-1.0.4,http/https_callbacks,0.01,0.01,0.03
OpenTCP-1.0.4,http/http_server,0.06,0.06,0.10
OpenTCP-1.0.4,system,0.06,0.06,0.06
OpenTCP-1.0.4,smtp/smtp_client,0.06,0.06,0.06
OpenTCP-1.0.4,smtp/smtpc_callbacks,0.01,0.01,0.02
OpenTCP-1.0.4,tftp/tftps,0.03,0.04,0.04
OpenTCP-1.0.4,udp,0.06,0.06,0.06
OpenTCP-1.0.4,pop3/pop3c_callbacks,0.01,0.01,0.02
OpenTCP-1.0.4,pop3/pop3_client,0.11,0.11,0.13
OpenTCP-1.0.4,dhcp/dhcpc,0.07,0.07,0.08
OpenTCP-1.0.4,arp,0.09,0.09,0.09
OpenTCP-1.0.4,bootp/bootp,0.06,0.06,0.07
OpenTCP-1.0.4,timers,0.02,0.02,0.04
OpenTCP-1.0.4,ip,0.06,0.07,0.08
OpenTCP-1.0.4,ethernet,0.06,0.07,0.07
OpenTCP-1.0.4,demo/tcp_server_demo,0.02,0.02,0.04
OpenTCP-1.0.4,demo/udp_demo,0.02,0.02,0.02
OpenTCP-1.0.4,demo/main_demo,0.01,0.01,0.02
OpenTCP-1.0.4,demo/tcp_client_demo,0.02,0.02,0.03
replaypc-0.4.0.preproc,headend,0.02,0.02,0.02
replaypc-0.4.0.preproc,dump-guide,0.01,0.02,0.02
replaypc-0.4.0.preproc,ndx-dump,0.08,0.08,0.08
replaypc-0.4.0.preproc,program,0.01,0.02,0.02
replaypc-0.4.0.preproc,dump-addressbook,0.02,0.02,0.04
replaypc-0.4.0.preproc,crypt,0.03,0.03,0.04
replaypc-0.4.0.preproc,ReplayPC,0.06,0.06,0.06
replaypc-0.4.0.preproc,guideclient,0.02,0.02,0.02
replaypc-0.4.0.preproc,dump-programset,0.02,0.02,0.03
replaypc-0.4.0.preproc,dump-zipcode2,0.01,0.01,0.01
replaypc-0.4.0.preproc,crypt-test,0.02,0.02,0.03
replaypc-0.4.0.preproc,channelset,0.00,0.01,0.02
replaypc-0.4.0.preproc,dump-replayshows,0.02,0.02,0.04
replaypc-0.4.0.preproc,dump,0.04,0.05,0.05
replaypc-0.4.0.preproc,un-protect,0.02,0.04,0.04
replaypc-0.4.0.preproc,rtvguide,0.02,0.03,0.03
replaypc-0.4.0.preproc,dump-headend,0.01,0.02,0.02
replaypc-0.4.0.preproc,rddns,0.02,0.02,0.02
replaypc-0.4.0.preproc,dump-replaychannels,0.01,0.02,0.02
replaypc-0.4.0.preproc,filedarray,0.01,0.01,0.01
replaypc-0.4.0.preproc,rddnsclient,0.02,0.03,0.03
replaypc-0.4.0.preproc,rtv,0.02,0.03,0.03
replaypc-0.4.0.preproc,version-test,0.01,0.01,0.02
replaypc-0.4.0.preproc,sleep,0.00,0.00,0.00
replaypc-0.4.0.preproc,build-ndx,0.02,0.02,0.04
replaypc-0.4.0.preproc,httpfs,0.11,0.12,0.12
replaypc-0.4.0.preproc,zipcode,0.01,0.01,0.03
replaypc-0.4.0.preproc,addressbook,0.02,0.02,0.02
replaypc-0.4.0.preproc,dump-cg2,0.02,0.02,0.03
replaypc-0.4.0.preproc,find-GOPs,0.01,0.01,0.03
replaypc-0.4.0.preproc,dump-channelset,0.01,0.02,0.03
replaypc-0.4.0.preproc,mark-commercial,0.03,0.04,0.04
replaypc-0.4.0.preproc,bigfile,0.01,0.02,0.02
replaypc-0.4.0.preproc,cg,0.04,0.06,0.06
replaypc-0.4.0.preproc,dump-filedarray,0.02,0.02,0.03
replaypc-0.4.0.preproc,ndx,0.02,0.02,0.02
replaypc-0.4.0.preproc,httpfsclient,0.04,0.04,0.05
replaypc-0.4.0.preproc,httpclient,0.07,0.07,0.07
replaypc-0.4.0.preproc,guide,0.10,0.11,0.12
teem-1.6.0-src,src/echo/enumsEcho,0.02,0.02,0.02
teem-1.6.0-src,src/echo/matter,0.03,0.03,0.03
teem-1.6.0-src,src/echo/renderEcho,0.11,0.11,0.13
teem-1.6.0-src,src/echo/set,0.04,0.06,0.06
teem-1.6.0-src,src/echo/list,0.06,0.06,0.06
teem-1.6.0-src,src/echo/methodsEcho,0.03,0.04,0.06
teem-1.6.0-src,src/echo/sqd,0.14,0.14,0.14
teem-1.6.0-src,src/echo/model,0.05,0.05,0.05
teem-1.6.0-src,src/echo/test/test,0.03,0.04,0.04
teem-1.6.0-src,src/echo/test/trend,0.14,0.14,0.15
teem-1.6.0-src,src/echo/bounds,0.13,0.14,0.15
teem-1.6.0-src,src/echo/lightEcho,0.03,0.04,0.04
teem-1.6.0-src,src/echo/objmethods,0.05,0.05,0.08
teem-1.6.0-src,src/echo/intx,0.27,0.28,0.28
teem-1.6.0-src,src/echo/color,0.18,0.20,0.20
teem-1.6.0-src,src/dye/methodsDye,0.05,0.06,0.06
teem-1.6.0-src,src/dye/convertDye,0.09,0.10,0.10
teem-1.6.0-src,src/dye/test/bow,0.03,0.03,0.05
teem-1.6.0-src,src/dye/test/conv,0.02,0.03,0.03
teem-1.6.0-src,src/hex/enhex,0.02,0.03,0.03
teem-1.6.0-src,src/hex/dehex,0.02,0.03,0.03
teem-1.6.0-src,src/mite/thread,0.03,0.03,0.03
teem-1.6.0-src,src/mite/txf,0.11,0.11,0.11
teem-1.6.0-src,src/mite/user,0.04,0.04,0.05
teem-1.6.0-src,src/mite/renderMite,0.05,0.05,0.05
teem-1.6.0-src,src/mite/defaultsMite,0.02,0.02,0.03
teem-1.6.0-src,src/mite/ray,0.09,0.09,0.10
teem-1.6.0-src,src/biff/biff,0.08,0.08,0.09
teem-1.6.0-src,src/biff/test/test,0.01,0.01,0.02
teem-1.6.0-src,src/air/array,0.03,0.04,0.04
teem-1.6.0-src,src/air/754,0.06,0.06,0.06
teem-1.6.0-src,src/air/enum,0.04,0.04,0.06
teem-1.6.0-src,src/air/mop,0.04,0.04,0.05
teem-1.6.0-src,src/air/sane,0.02,0.02,0.03
teem-1.6.0-src,src/air/threadAir,0.04,0.05,0.06
teem-1.6.0-src,src/air/endianAir,0.01,0.01,0.02
teem-1.6.0-src,src/air/test/tok,0.02,0.02,0.04
teem-1.6.0-src,src/air/test/doubleprint,0.02,0.03,0.03
teem-1.6.0-src,src/air/test/tline,0.02,0.02,0.04
teem-1.6.0-src,src/air/test/tmop,0.02,0.02,0.03
teem-1.6.0-src,src/air/test/floatprint,0.01,0.02,0.04
teem-1.6.0-src,src/air/test/fp,0.03,0.03,0.04
teem-1.6.0-src,src/air/dio,0.02,0.02,0.03
teem-1.6.0-src,src/air/parseAir,0.07,0.07,0.07
teem-1.6.0-src,src/air/miscAir,0.10,0.10,0.11
teem-1.6.0-src,src/air/string,0.07,0.07,0.08
teem-1.6.0-src,src/unrrdu/convert,0.02,0.03,0.03
teem-1.6.0-src,src/unrrdu/cmedian,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/imap,0.04,0.04,0.04
teem-1.6.0-src,src/unrrdu/permute,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/join,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/axdelete,0.03,0.04,0.06
teem-1.6.0-src,src/unrrdu/gamma,0.03,0.04,0.04
teem-1.6.0-src,src/unrrdu/ccfind,0.04,0.04,0.04
teem-1.6.0-src,src/unrrdu/dice,0.04,0.04,0.04
teem-1.6.0-src,src/unrrdu/unblock,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/jhisto,0.05,0.05,0.06
teem-1.6.0-src,src/unrrdu/head,0.04,0.04,0.05
teem-1.6.0-src,src/unrrdu/shuffle,0.04,0.05,0.06
teem-1.6.0-src,src/unrrdu/axsplit,0.02,0.03,0.03
teem-1.6.0-src,src/unrrdu/swap,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/crop,0.03,0.04,0.04
teem-1.6.0-src,src/unrrdu/ccadj,0.02,0.03,0.03
teem-1.6.0-src,src/unrrdu/lut,0.04,0.04,0.05
teem-1.6.0-src,src/unrrdu/flip,0.02,0.03,0.03
teem-1.6.0-src,src/unrrdu/about,0.02,0.02,0.02
teem-1.6.0-src,src/unrrdu/splice,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/axinsert,0.03,0.04,0.06
teem-1.6.0-src,src/unrrdu/reshape,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/resample,0.05,0.05,0.06
teem-1.6.0-src,src/unrrdu/heq,0.03,0.03,0.05
teem-1.6.0-src,src/unrrdu/project,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/dhisto,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/quantize,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/axinfo,0.03,0.04,0.05
teem-1.6.0-src,src/unrrdu/ccsettle,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/histo,0.03,0.03,0.05
teem-1.6.0-src,src/unrrdu/block,0.02,0.03,0.03
teem-1.6.0-src,src/unrrdu/unquantize,0.02,0.04,0.05
teem-1.6.0-src,src/unrrdu/3op,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/make,0.08,0.08,0.08
teem-1.6.0-src,src/unrrdu/pad,0.04,0.05,0.05
teem-1.6.0-src,src/unrrdu/ccmerge,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/save,0.04,0.04,0.05
teem-1.6.0-src,src/unrrdu/rmap,0.03,0.04,0.05
teem-1.6.0-src,src/unrrdu/data,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/minmax,0.03,0.03,0.03
teem-1.6.0-src,src/unrrdu/inset,0.03,0.04,0.05
teem-1.6.0-src,src/unrrdu/1op,0.03,0.03,0.04
teem-1.6.0-src,src/unrrdu/slice,0.02,0.03,0.04
teem-1.6.0-src,src/unrrdu/histax,0.02,0.03,0.05
teem-1.6.0-src,src/unrrdu/2op,0.02,0.03,0.04
teem-1.6.0-src,src/unrrdu/flotsam,0.07,0.07,0.07
teem-1.6.0-src,src/unrrdu/axmerge,0.02,0.04,0.06
teem-1.6.0-src,src/moss/methodsMoss,0.05,0.05,0.06
teem-1.6.0-src,src/moss/defaultsMoss,0.01,0.02,0.02
teem-1.6.0-src,src/moss/test/invert,0.01,0.02,0.02
teem-1.6.0-src,src/moss/hestMoss,0.04,0.05,0.05
teem-1.6.0-src,src/moss/xform,0.08,0.10,0.10
teem-1.6.0-src,src/moss/sampler,0.09,0.09,0.10
teem-1.6.0-src,src/gage/vecGage,0.08,0.08,0.10
teem-1.6.0-src,src/gage/scl,0.01,0.02,0.02
teem-1.6.0-src,src/gage/filter,0.09,0.10,0.10
teem-1.6.0-src,src/gage/ctx,0.12,0.13,0.13
teem-1.6.0-src,src/gage/sclprint,0.03,0.04,0.04
teem-1.6.0-src,src/gage/vecprint,0.02,0.02,0.02
teem-1.6.0-src,src/gage/pvl,0.05,0.05,0.07
teem-1.6.0-src,src/gage/sclfilter,0.24,0.25,0.26
teem-1.6.0-src,src/gage/defaultsGage,0.02,0.02,0.02
teem-1.6.0-src,src/gage/update,0.12,0.13,0.14
teem-1.6.0-src,src/gage/shape,0.09,0.10,0.10
teem-1.6.0-src,src/gage/miscGage,0.03,0.04,0.04
teem-1.6.0-src,src/gage/print,0.12,0.14,0.14
teem-1.6.0-src,src/gage/sclanswer,0.17,0.17,0.18
teem-1.6.0-src,src/gage/st,0.11,0.11,0.11
teem-1.6.0-src,src/bane/gkmsScat,0.03,0.03,0.04
teem-1.6.0-src,src/bane/gkmsFlotsam,0.06,0.06,0.06
teem-1.6.0-src,src/bane/hvol,0.17,0.17,0.20
teem-1.6.0-src,src/bane/trex,0.02,0.03,0.03
teem-1.6.0-src,src/bane/rangeBane,0.03,0.04,0.04
teem-1.6.0-src,src/bane/trnsf,0.12,0.13,0.14
teem-1.6.0-src,src/bane/valid,0.06,0.06,0.07
teem-1.6.0-src,src/bane/measr,0.02,0.03,0.03
teem-1.6.0-src,src/bane/gkmsPvg,0.06,0.07,0.07
teem-1.6.0-src,src/bane/test/pos,0.02,0.03,0.03
teem-1.6.0-src,src/bane/test/tinfo,0.02,0.03,0.03
teem-1.6.0-src,src/bane/test/sigma,0.02,0.02,0.03
teem-1.6.0-src,src/bane/test/tblah,0.03,0.04,0.04
teem-1.6.0-src,src/bane/test/opac,0.02,0.03,0.03
teem-1.6.0-src,src/bane/scat,0.03,0.03,0.03
teem-1.6.0-src,src/bane/gkmsMite,0.04,0.04,0.04
teem-1.6.0-src,src/bane/gkmsTxf,0.06,0.07,0.07
teem-1.6.0-src,src/bane/inc,0.08,0.09,0.09
teem-1.6.0-src,src/bane/gkmsHvol,0.04,0.06,0.06
teem-1.6.0-src,src/bane/defaultsBane,0.02,0.02,0.02
teem-1.6.0-src,src/bane/methodsBane,0.03,0.04,0.04
teem-1.6.0-src,src/bane/gkmsInfo,0.02,0.03,0.03
teem-1.6.0-src,src/bane/gkmsOpac,0.05,0.05,0.05
teem-1.6.0-src,src/bane/clip,0.03,0.04,0.04
teem-1.6.0-src,src/hest/defaultsHest,0.01,0.02,0.02
teem-1.6.0-src,src/hest/methodsHest,0.08,0.09,0.11
teem-1.6.0-src,src/hest/test/ex5,0.02,0.02,0.03
teem-1.6.0-src,src/hest/test/ex3,0.03,0.03,0.03
teem-1.6.0-src,src/hest/test/ex2,0.02,0.03,0.03
teem-1.6.0-src,src/hest/test/ex4,0.03,0.03,0.04
teem-1.6.0-src,src/hest/test/ex1,0.03,0.04,0.04
teem-1.6.0-src,src/hest/test/strings,0.01,0.01,0.02
teem-1.6.0-src,src/hest/test/bday,0.03,0.04,0.05
teem-1.6.0-src,src/hest/test/ex0,0.03,0.03,0.03
teem-1.6.0-src,src/hest/usage,0.09,0.10,0.10
teem-1.6.0-src,src/hest/parseHest,0.30,0.30,0.31
teem-1.6.0-src,src/hoover/stub,0.02,0.02,0.03
teem-1.6.0-src,src/hoover/defaultsHoover,0.02,0.02,0.03
teem-1.6.0-src,src/hoover/rays,0.10,0.10,0.11
teem-1.6.0-src,src/hoover/methodsHoover,0.04,0.05,0.05
teem-1.6.0-src,src/ell/eigen,0.10,0.10,0.11
teem-1.6.0-src,src/ell/quat,0.32,0.33,0.34
teem-1.6.0-src,src/ell/vecEll,0.05,0.05,0.06
teem-1.6.0-src,src/ell/mat,0.42,0.43,0.44
teem-1.6.0-src,src/ell/genmat,0.11,0.11,0.11
teem-1.6.0-src,src/ell/test/tq,0.16,0.17,0.17
teem-1.6.0-src,src/ell/test/sort3,0.02,0.03,0.03
teem-1.6.0-src,src/ell/test/invert,0.02,0.03,0.03
teem-1.6.0-src,src/ell/miscEll,0.03,0.04,0.04
teem-1.6.0-src,src/ell/cubicEll,0.05,0.05,0.06
teem-1.6.0-src,src/nrrd/keyvalue,0.04,0.05,0.06
teem-1.6.0-src,src/nrrd/arraysNrrd,0.01,0.02,0.02
teem-1.6.0-src,src/nrrd/encodingGzip,0.02,0.02,0.03
teem-1.6.0-src,src/nrrd/encodingAscii,0.04,0.04,0.05
teem-1.6.0-src,src/nrrd/reorder,0.26,0.27,0.27
teem-1.6.0-src,src/nrrd/read,0.08,0.08,0.09
teem-1.6.0-src,src/nrrd/arith,0.17,0.17,0.17
teem-1.6.0-src,src/nrrd/filt,0.17,0.17,0.18
teem-1.6.0-src,src/nrrd/simple,0.10,0.10,0.11
teem-1.6.0-src,src/nrrd/formatNRRD,0.09,0.09,0.12
teem-1.6.0-src,src/nrrd/winKernel,0.38,0.38,0.39
teem-1.6.0-src,src/nrrd/methodsNrrd,0.13,0.14,0.15
teem-1.6.0-src,src/nrrd/defaultsNrrd,0.02,0.03,0.03
teem-1.6.0-src,src/nrrd/histogram,0.17,0.18,0.18
teem-1.6.0-src,src/nrrd/cc,0.31,0.31,0.32
teem-1.6.0-src,src/nrrd/formatText,0.07,0.07,0.08
teem-1.6.0-src,src/nrrd/ccmethods,0.05,0.06,0.06
teem-1.6.0-src,src/nrrd/subset,0.09,0.09,0.10
teem-1.6.0-src,src/nrrd/resampleNrrd,0.20,0.20,0.20
teem-1.6.0-src,src/nrrd/enumsNrrd,0.01,0.02,0.02
teem-1.6.0-src,src/nrrd/axis,0.11,0.11,0.11
teem-1.6.0-src,src/nrrd/gzio,0.00,0.01,0.01
teem-1.6.0-src,src/nrrd/hestNrrd,0.04,0.05,0.05
teem-1.6.0-src,src/nrrd/tmfKernel,2.75,3.44,3.48
teem-1.6.0-src,src/nrrd/formatPNM,0.07,0.08,0.08
teem-1.6.0-src,src/nrrd/parseNrrd,0.14,0.15,0.15
teem-1.6.0-src,src/nrrd/encodingHex,0.02,0.04,0.05
teem-1.6.0-src,src/nrrd/test/genvol,0.04,0.04,0.06
teem-1.6.0-src,src/nrrd/test/quadvol,0.04,0.04,0.05
teem-1.6.0-src,src/nrrd/test/typestest,0.02,0.02,0.03
teem-1.6.0-src,src/nrrd/test/io,0.02,0.03,0.04
teem-1.6.0-src,src/nrrd/test/tline,0.01,0.02,0.03
teem-1.6.0-src,src/nrrd/test/trand,0.02,0.02,0.03
teem-1.6.0-src,src/nrrd/test/convo,0.05,0.06,0.06
teem-1.6.0-src,src/nrrd/test/kv,0.02,0.02,0.02
teem-1.6.0-src,src/nrrd/test/minmax,0.02,0.02,0.03
teem-1.6.0-src,src/nrrd/test/tkernel,0.04,0.05,0.05
teem-1.6.0-src,src/nrrd/test/tread,0.02,0.02,0.02
teem-1.6.0-src,src/nrrd/test/ax,0.06,0.06,0.06
teem-1.6.0-src,src/nrrd/range,0.03,0.04,0.04
teem-1.6.0-src,src/nrrd/measure,0.24,0.25,0.25
teem-1.6.0-src,src/nrrd/formatPNG,0.03,0.04,0.04
teem-1.6.0-src,src/nrrd/encoding,0.02,0.02,0.03
teem-1.6.0-src,src/nrrd/superset,0.14,0.15,0.15
teem-1.6.0-src,src/nrrd/iter,0.03,0.03,0.04
teem-1.6.0-src,src/nrrd/map,0.13,0.14,0.14
teem-1.6.0-src,src/nrrd/formatEPS,0.05,0.05,0.05
teem-1.6.0-src,src/nrrd/kernel,0.50,0.51,0.52
teem-1.6.0-src,src/nrrd/encodingRaw,0.04,0.05,0.06
teem-1.6.0-src,src/nrrd/convertNrrd,0.23,0.24,0.24
teem-1.6.0-src,src/nrrd/format,0.03,0.03,0.03
teem-1.6.0-src,src/nrrd/write,0.12,0.12,0.13
teem-1.6.0-src,src/nrrd/encodingBzip2,0.02,0.02,0.02
teem-1.6.0-src,src/nrrd/endianNrrd,0.04,0.04,0.05
teem-1.6.0-src,src/nrrd/comment,0.04,0.04,0.05
teem-1.6.0-src,src/nrrd/apply1D,0.16,0.18,0.18
teem-1.6.0-src,src/nrrd/accessors,0.28,0.29,0.29
teem-1.6.0-src,src/nrrd/formatVTK,0.10,0.10,0.11
teem-1.6.0-src,src/ten/tendBmat,0.02,0.03,0.03
teem-1.6.0-src,src/ten/tensor,0.14,0.15,0.15
teem-1.6.0-src,src/ten/tenGage,0.08,0.09,0.09
teem-1.6.0-src,src/ten/fiber,0.12,0.12,0.13
teem-1.6.0-src,src/ten/tendEllipse,0.05,0.06,0.07
teem-1.6.0-src,src/ten/tendPoint,0.04,0.05,0.05
teem-1.6.0-src,src/ten/tendAnvol,0.03,0.04,0.04
